route_id,service_id,trip_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,trip_bikes_allowed,bikes_allowed
859,744A1674,36638A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36639A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36640A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36641A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36642A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36643A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36644A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36645A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36646A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36647A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36648A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36649A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36650A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36651A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36652A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36653A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36654A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36655A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36656A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36657A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36658A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36659A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36660A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36661A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36662A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36663A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36664A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36665A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36666A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36667A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36668A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36669A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36670A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36671A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36672A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36673A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36674A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36675A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36676A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36677A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36678A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36679A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36680A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36681A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36682A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36683A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36684A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36685A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36686A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36687A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36688A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36689A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36690A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36691A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36692A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36693A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36694A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36695A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36696A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36697A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36698A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36699A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36700A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36701A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36702A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36703A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36704A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36705A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36706A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36707A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36708A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36709A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36710A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36711A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36712A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36713A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36714A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36715A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36716A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36717A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36718A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36719A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36720A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36721A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36722A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36723A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36724A744B1674,"","Hoboken",0,,5,0,0
859,744A1674,36725A744B1674,"","Hoboken",0,,5,0,0
861,744A1674,36853A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36854A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36855A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36856A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36857A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36858A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36859A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36860A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36861A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36862A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36863A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36864A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36865A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36866A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36867A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36868A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36869A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36870A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36871A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36872A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36873A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36874A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36875A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36876A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36877A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36878A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36879A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36880A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36881A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36882A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36883A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36884A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36885A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36886A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36887A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36888A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36889A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36890A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36891A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36892A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36893A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36894A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36895A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36896A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36897A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36898A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36899A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36900A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36901A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36902A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36903A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36904A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36905A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36906A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36907A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36908A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36909A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36910A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36911A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36912A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36913A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36914A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36915A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36916A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36917A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36918A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36919A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36920A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36921A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36922A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36923A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36924A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36925A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36926A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36927A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36928A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36929A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36930A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36931A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36932A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36933A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36934A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36935A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36936A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36937A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36938A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36939A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36940A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36941A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36942A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36943A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36944A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36945A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36946A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36947A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36948A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36949A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36950A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36951A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36952A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36953A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36954A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36955A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36956A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36957A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36958A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36959A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36960A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36961A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36962A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36963A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36964A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36965A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36966A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36967A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36968A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36969A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36970A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36971A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36972A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36973A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36974A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36975A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36976A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36977A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36978A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36979A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36980A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36981A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36982A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36983A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36984A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36985A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36986A744B1674,"","Journal Square",0,,6,0,0
1024,744A1674,36987A744B1674,"","Journal Square via Hoboken",0,,7,0,0
861,744A1674,36988A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36989A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36990A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36991A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36992A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36993A744B1674,"","Journal Square",0,,6,0,0
861,744A1674,36996A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,36997A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,36998A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,36999A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37000A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37001A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37002A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37003A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37004A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37005A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37006A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37007A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37008A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37009A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37010A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37011A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37012A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37013A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37014A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37015A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37016A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37017A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37018A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37019A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37020A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37021A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37022A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37023A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37024A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37025A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37026A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37027A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37028A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37029A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37030A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37031A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37032A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37033A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37034A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37035A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37036A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37037A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37038A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37039A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37040A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37041A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37042A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37043A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37044A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37045A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37046A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37047A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37048A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37049A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37050A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37051A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37052A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37053A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37054A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37055A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37056A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37057A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37058A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37059A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37060A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37061A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37062A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37063A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37064A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37065A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37066A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37067A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37068A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37069A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37070A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37071A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37072A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37073A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37074A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37075A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37076A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37077A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37078A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37079A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37080A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37081A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37082A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37083A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37084A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37085A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37086A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37087A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37088A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37089A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37090A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37091A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37092A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37093A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37094A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37095A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37096A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37097A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37098A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37099A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37100A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37101A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37102A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37103A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37104A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37105A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37106A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37107A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37108A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37109A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37110A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37111A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37112A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37113A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37114A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37115A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37116A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37117A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37118A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37119A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37120A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37121A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37122A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37123A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37124A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37125A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37126A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37127A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37128A744B1674,"","33rd Street",1,,8,0,0
1024,744A1674,37129A744B1674,"","33rd via Hoboken",1,,9,0,0
861,744A1674,37130A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37131A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37132A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37133A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37134A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37135A744B1674,"","33rd Street",1,,8,0,0
861,744A1674,37136A744B1674,"","33rd Street",1,,8,0,0
862,744A1674,44176A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44175A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44174A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44173A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44172A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44171A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44170A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44169A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44168A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44167A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44166A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44165A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44164A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44163A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44162A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44161A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44160A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44159A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44158A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44157A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44156A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44155A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44154A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44153A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44152A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44151A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44150A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44149A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44148A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44147A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44146A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44145A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44144A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44143A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44142A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44141A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44140A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44139A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44138A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44137A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44136A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44135A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44134A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44133A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44132A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44131A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44130A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44129A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44128A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44127A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44126A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44125A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44124A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44123A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44122A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44121A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44120A744B1674,"","World Trade Center",1,,10,0,0
862,744A1674,44119A744B1674,"","World Trade Center",1,,10,0,0
